
"ID","Statut","Titre","Identifiant","Description","Catégorie","Thème","Propriétaire","Diffuseur","Note","Couverture","Langue","Date publication","Periode validitée","Date mise à jour","Mots clés","Licence","URL",
 
     100,"pub","Résultats des élections","VilleMTP_MTP_Elections_2012","Résultats des élections sur la commune de Montpellier, par bureau de vote et par élection depuis le premier tour des élections cantonales du 20 mars 1994, jusqu’au second tour des élections législatives du 17 juin 2012.","Politique Publique &amp; Démocratie","Société","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","10.09.2012","Annuelle","2012-09-10","élection ; politique ; résultat ; cantonale ; présidentielle ; législative ; municipale ; européenne : régionale ; référendum ; démocratie ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Resultats-des-elections" 
     99,"pub","Aires de jeux par type","VilleMTP_MTP_JeuEnfantType","Cette donnée renseigne l’emplacement des aires de jeux pour enfants sur la commune de Montpellier par type de jeu.","Sports &amp; Loisirs","Localisation","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","05.09.2012","Annuelle","2013-12-04","aire de jeu ; jeu ; enfant ; loisir ; parc ; jardin ; sport ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Aires-de-jeux-par-type" 
     98,"pub","Aires de jeux par âge","VilleMTP_MTP_JeuEnfantAge","Cette donnée renseigne l’emplacement des aires de jeux pour enfants sur la commune de Montpellier par âge de jeu.","Sports &amp; Loisirs","Localisation","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","05.09.2012","Annuelle","2013-12-04","aire de jeu ; jeu ; enfant ; loisir ; parc ; jardin ; sport ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Aires-de-jeux-par-age" 
     97,"pub","Téléphones publics","OSM_MTP_TelephonePublic","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des téléphones publics à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Localisation","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2013-10-08","téléphone public ; télécommunication ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Telephones-publics" 
     96,"pub","Stations services","OSM_MTP_StationService","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des stations essence à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Structure, constructions humaines","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2013-10-08","station essence ; station service ; voiture ; carburant ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Stations-services" 
     95,"pub"," Points de collecte des déchets","OSM_MTP_Recyclage","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des points de collecte des déchets à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Environnement","Services d&#8217;utilité publique, communication","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2013-10-08","déchet ; point de collecte ; recyclage ; poubelle ; propreté ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Points-de-collecte-des-dechets" 
     94,"pub","Pharmacie","OSM_MTP_Pharmacie","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des pharmacie de la Ville de Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Santé","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2013-10-08","pharmacie ; santé ; soin ; médicament ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Pharmacie" 
     93,"pub","Boites aux lettres","OSM_MTP_BoiteLettre","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des boites aux lettres à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2013-10-07","boite aux lettres ; poste ; courrier ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Boites-aux-lettres" 
     92,"pub","Distributeurs de billets","OSM_MTP_Atm_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des distributeurs de billets à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Economie","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","distributeur de billet ; argent ; atm ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Distributeurs-de-billets" 
     91,"pub","Manifestations sportives","VilleMTP_MTP_ManifestationSportives_2012","Cette donnée renseigne les principaux événements sportifs ayant lieu à Montpellier.","Sports &amp; Loisirs","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","événement sportif ; calendrier ; sport ; loisir ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Manifestations-sportives" 
     90,"pub","Equipements sportifs","VilleMTP_MTP_EquipementSportif_2012","Cette donnée renseigne la liste des équipements sportifs de la Ville de Montpellier, ces informations sont aussi incluses dans le fichier global des établissements publics.","Sports &amp; Loisirs","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","sport ; équipement sportif ; stade ; gymnase ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Equipements-sportifs" 
     89,"pub","Monuments","VilleMTP_MTP_Monuments","Cette donnée renseigne l’emplacement des monuments (statue, bassin, stèle…) présents dans les espaces verts de la Ville de Montpellier.","Patrimoine / Tourisme","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2013-12-04","monument ; espace vert ; parc ; statue ; fontaine ; stèle ; plaque ; tombe ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Monuments" 
     88,"pub","Statistiques de la Maison de la Prévention Santé ","VilleMTP_MTP_DonneesDRPMPS_2012","Cette donnée renseigne les statistiques relatives à la Maison de la Prévention Santé de la Ville de Montpellier.","Politique Publique &amp; Démocratie","Santé","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","santé ; prévention ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Statistiques-de-la-Maison-de-la" 
     87,"pub","Défibrillateurs","VilleMTP_MTP_Defibrillateurs","Cette donnée renseigne l’emplacement des défibrillateurs présents dans les bâtiments publics, non publics et municipaux de la Ville de Montpellier. Les défibrillateurs municipaux sont représentés en vert, ceux présents dans d'autres bâtiments institutionnels (agglomération, Hôpital) sont représentés en bleu et ceux dans des bâtiments privés (Hôtel, centre commercial) sont représentés en rouge.","Localisation","Santé","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2013-12-04","défibrillateur ; santé ; urgence ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Defibrillateurs" 
     86,"pub","Places GIG GIC","VilleMTP_MTP_PlacesGIG","Cette donnée renseigne l’emplacement des places réservées GIG et GIC sur toute la commune de Montpellier. Contrairement à la donnée &#171; places réservées &#187; déjà présente sur le portail open data, cette dernière renseigne uniquement les places réservées aux Personnes à Mobilité Réduite, mais sur tout la commune et non uniquement sur le secteur payant comme c’était le cas précédemment. 

Le champ SV/SH correspond à la signalisation verticale/horizontale, le champ DIMENSIONS à la Conformité basée sur le critère &#171; Dimensions de la place &#187; et enfin le champ ACCES_TROT correspond lui à la Conformité basée sur le critère &#171; Accessibilité au Trottoir &#187;","Transport","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","28.06.2012","Annuelle","2013-06-26","stationnement ; places ; handicap  ; transport ; GIG ; GIC ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Places-GIG-GIC" 
     85,"pub","Bureaux de vote","VilleMTP_MTP_BureauxVote","Cette donnée (surfacique) renseigne l’attachement aux bureaux de vote de la Ville de Montpellier.","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2014-01-08","bureaux de vote ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Bureaux-de-vote" 
     84,"pub","Cantons","VilleMTP_MTP_Cantons_2012","Cette donnée (surfacique) renseigne les cantons de la Ville de Montpellier. Les cantons sont les divisions territoriales pour l’élection des conseillers généraux","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2012-06-21","canton  ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Cantons" 
     83,"pub","Circonscriptions","VilleMTP_MTP_Circonscriptions_2012","Cette donnée (surfacique) renseigne les circonscriptions de la Ville de Montpellier. Les circonscriptions sont des divisions territoriales à des fins électorales pour des élections comme les élections municipales et législatives.","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2012-06-21","circonscription ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Circonscriptions" 
     82,"pub","Orthophoto 2011","VilleMTP_MTP_OrthoPhoto_2011","Cette donnée n’est pas une donnée brute comme nous avons l’habitude de mettre à disposition, néanmoins il nous semble important que ce type d’information soit accessible aux citoyens. 

Il s’agit de l’orthophoto de la ville de Montpellier réalisée en 2011. 

Une orthophoto se définit simplement comme une prise de vue aérienne de la surface terrestre. Le document d’origine est découpé en plus de 230 dalles, ces dernières ont été assemblées en une seule dalle pour un confort de lecture. Le résultat est de fait un peu moins précis que le document d’origine, mais reste de très bonne qualité (précision 16 cm, en Lambert 93). 

Il s’agit quand même d’un document de 3.6 go datant de 2011. Ce document est téléchargeable sous le format .ecw (Enhanced Compression Wavelet) qui nécessite un logiciel particulier pour être ouvert. Nous pouvons vous conseiller Quantum GIS qui est une solution SIG en open source. Une fois installé, il vous faudra faire : &#171; Ajouter une couche raster &#187;.","Urbanisme","Imagerie, cartes de base, occupation des terres","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","13.06.2012","Annuelle","2012-06-13","orthophoto ; photo aérienne ; satellite : photographie : montepllier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Orthophoto-2011" 
     81,"pub","Attribution des subventions","VilleMTP_MTP_AttribSub","Cette donnée renseigne le montant des subventions attribuées par la ville de Montpellier pour les années 2012 et 2013. À noter qu’il s’agit là des données issues des deux principales sessions d’attribution des subventions au titre de l'année en cours (février et mars), mais que d’autres dossiers de demande sont en cours d’instruction et pourront faire l’objet d’une attribution tout au long de l’année. 

Ces attributions de subventions sont assorties d’engagements définis par la réglementation en vigueur et par les documents suivants qui garantissent la bonne utilisation des deniers publics, ainsi : 

Les structures bénéficiaires d’une subvention inférieure ou égale à 3 000 € transmettront, par mesure de simplification administrative, une lettre ; 

Les structures bénéficiaires d’une subvention supérieure à 3 000 € s’engageront sur la base d’une convention avec la Ville de Montpellier. 

Les subventions se répartissent en trois catégories : Subvention de fonctionnement (F) pour la gestion des activités courantes de l’association ; Subvention pour une manifestation ou un projet (M) pour les frais liés à une manifestation, un tournoi, une conférence, une exposition.. . Subvention pour un investissement pour la réalisation de travaux, l’acquisition d’un véhicule ou du gros matériel (I). 

Afin d’illustrer ces chiffres, nous avons créé une visualisation des données par grand thème pour 2012. ","Vie associative","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","22.05.2012","Annuelle","2013-05-13","subvention ; association ; aide ; financement ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Attribution-des-subventions" 
     80,"pub","Indice prévisionnel de qualité de l'air","AirLR_LR_IndiceAir","Cette donnée renseigne l’indice prévisionnel de qualité de l’air en Languedoc Roussillon. Il est disponible sous le format .csv. 

Le fichier .csv, mis à jour quotidiennement à 18h, concatène depuis le 23 mars 2012 les indices prévisionnels de qualité de l’air pour le lendemain dans 13 villes du Languedoc Roussillon (Alès ; Bagnols ; Béziers ; Carcassonne ; Lunel ; Mende ; Millau ; Montpellier ; Narbonne Nîmes ; Rodez ; Sète ; Perpignan).","Environnement","Climatologie, météorologie, atmosphère","AIR LR","AIR LR","","Région Languedoc-Roussillon","français","21.05.2012","Journalière","2013-06-18","air ; environnement ; qualité ; pollution ; indice qualité air ; AIR LR ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Indice-previsionnel-de-qualite-de" 
     79,"pub","Stations de mesure de la qualité de l'air","AirLR_LR_StationAir","Cette donnée renseigne la localisation des stations métrologiques de collecte des données relatives à la qualité de l’air en Languedoc Roussillon. Cette donnée est gérée et exploitée par AIR Languedoc-Roussillon. 

AIR Languedoc-Roussillon est l'organisme agréé par l'État pour la mise en œuvre de la surveillance de la qualité de l'air et la diffusion de l'information sur les cinq départements de la région Languedoc-Roussillon. Cette mission d'intérêt général s'inscrit dans le cadre de la loi sur l'air et l'utilisation rationnelle de l'énergie du 30 décembre 1996, intégrée depuis au Code de l'environnement.","Environnement","Climatologie, météorologie, atmosphère","AIR LR","AIR LR","","Région Languedoc-Roussillon","français","21.05.2012","Annuelle","2013-04-22","air ; environnement ; qualité ; pollution ; station métrologique ; AIR LR ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Stations-de-mesure-de-la-qualite" 
     78,"pub","État civil","VilleMTP_MTP_EtatCivil","Cette donnée renseigne, par année, le nombre de naissance et de mariage ayant eu lieu dans la commune de Montpellier sur la période 2000-2012.","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","09.05.2012","Annuelle","2013-04-24","mariage ; naissance ; état civil ; donnée sociodémographique ; statistique ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Etat-civil" 
     77,"pub","Prénoms","VilleMTP_MTP_Prenoms","Cette donnée renseigne les prénoms les plus donnés à Montpellier sur la période 2000-2012, avec un focus sur l'année 2012. ","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","09.05.2012","Annuelle","2013-04-24","prénom ; naissance ; statistique ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Prenoms" 
     76,"pub","Affichage libre","VilleMTP_MTP_AffichageLibre","Ce fichier renseigne l’emplacement des panneaux d’affichage libre de la Ville de Montpellier. L’affichage libre permet l’expression libre d’acteurs non lucratifs sur divers supports répartis sur une commune.","Equipements","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","25.04.2012","Annuelle","2013-05-06","affichage libre ; panneau ; expression ; liberté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Affichage-libre" 
     75,"pub","Nombre de décès","VilleMTP_MTP_NbreDeces","Cette donnée renseigne le nombre de décès depuis 2000. Elle est divisée entre le nombre de transcriptions de décès (montpelliérains de naissance décédés hors Montpellier), le nombre de décès sur la commune et le nombre de décès d’enfants sans vie. ","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","25.04.2012","Annuelle","2013-04-22","décès ; démographie ; population ; statistique ; montpellier ","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Nombre-de-deces" 
     74,"pub","Accessibilité des établissements recevant du public (ERP)","VilleMTP_MTP_AccERP","Ce fichier renseigne l’accessibilité handicap de certains établissements recevant du public (ERP). La colonne ELM_ETAT correspond au niveau de mise en accessibilité (05= simple, 06=lourd, 07=complexe, 08=conforme).","Equipements","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","22.03.2012","Annuelle","2013-04-04","accessibilité ; ERP ; handicap ; bâtiment ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Accessibilite-des-etablissements" 
     73,"pub","Budget exécuté 2005-2012","VilleMTP_MTP_BudgetAnt","Budget exécuté de la ville de Montpellier de 2005 à 2012.","Politique Publique &amp; Démocratie","Économie","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","02.03.2012","Annuelle","2013-04-29","budget ; finance ; dépenses ; recettes ; impôt ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Budget-execute-2005-2012" 
     72,"pub","Budget primitif 2013","VilleMTP_MTP_BudgetPri","Budget primitif de la ville de Montpellier pour l’année 2013. Budget voté par l'assemblée locale en début d'exercice. Il fixe les enveloppes de crédits permettant d'engager les dépenses pendant la durée de l'exercice. 

Budget primitif de la Ville de Montpellier. 

Toute politique municipale, tant en matière de services rendus à la population que d'aménagements urbains, a besoin de moyens financiers pour être mise en œuvre. Le budget retrace l'ensemble des ressources et des dépenses qui seront mobilisées au cours de l'année pour conduire les projets de la municipalité. Plusieurs temps forts marquent le cycle budgétaire Les orientations budgétaires : dans les 2 mois qui précèdent le vote du budget, un débat est organisé sur les orientations de la commune en matière financière. Lieu privilégié de réflexion stratégique, le débat d'orientations budgétaires est l'occasion de déterminer les marges de manœuvre et de baliser les choix pour l'année à venir. Le budget primitif : c'est un acte essentiel qui formalise le projet annuel et fixe les dépenses et les recettes de l'année. Il est la traduction budgétaire des opérations que la Ville souhaite mener. Les décisions modificatives et le budget supplémentaire : des ajustements de crédits sont parfois nécessaires en cours d'année pour tenir compte d'éléments nouveaux, tels que des modifications réglementaires, des dépenses imprévues ou des recettes nouvelles. Le budget supplémentaire est un peu particulier puisqu'il intègre les résultats et les restes à réaliser du budget précédent. Le compte administratif : il correspond à la clôture de l'exercice et enregistre l'ensemble des dépenses et des recettes réalisées dans l'année. C'est un élément fondamental dans l'analyse des finances d'une ville, puisqu'il permet de constater l'exécution du budget et de mesurer l'adéquation des résultats aux objectifs fixés. 

Que trouve-t-on dans le budget ? 

La comptabilité publique définit précisément les règles selon lesquelles dépenses et recettes doivent être classées. 

On distingue la section de fonctionnement, qui enregistre les charges et produits courants de la section d'investissement qui retrace les opérations d'équipement de la ville (acquisitions mobilières et immobilières, travaux, ….) modifiant la valeur du patrimoine communal. 

Dépenses et recettes peuvent être classées selon leur nature (fournitures, frais de personnel, contrats de prestation de service, …) ou selon leur fonction (sport et jeunesse, sécurité, …) La Ville de Montpellier a choisi cette seconde classification, qui présente les crédits budgétaires par grands domaines d'activité et permet ainsi de mieux connaître la charge financière de ses interventions. 

Voici les fonctions que l'on retrouve dans les documents budgétaires. Elles correspondent à une normalisation nationale : 

*Services généraux *Sécurité et salubrité publique *Enseignement, formation *Culture *Sport et jeunesse *Interventions sociales et santé *Famille *Logement *Aménagements, services urbains et environnement *Action économique 

Les crédits qui ne peuvent être affectés à une fonction en particulier sont présentés dans des chapitres distincts. Il s'agit notamment des frais financiers, qui sont gérés de manière globale, du produit des impôts et des dotations de l'Etat qui ont vocation à financer l'ensemble des dépenses sans distinction. ","Politique Publique &amp; Démocratie","Économie","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","02.03.2012","Annuelle","2013-04-29","budget ; finance ; dépenses ; recettes ; impôt ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Budget-primitif-2013" 
     71,"pub","Diagnostic socio démographique par territoire (quartier)","VilleMTP_MTP_DiagSocioDemo_2012","Vous trouverez ci-joints les chiffres clés des 11 diagnostics de territoire 2011. Ces diagnostics, réalisés par le service coordination de territoires de la Direction de l’Action Territoriale, ont pour partie reposé dur des données objectives recueillies auprès de l’INSEE et de la CAF.","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","10.02.2012","Annuelle","2012-02-10","quartier ; INSEE ; CAF ; socio démographie ; territoire ; diagnostic ; population ; âge ; sexe ; emploi ; résidence ; chômage ; CSP ; transport ;  montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Diagnostic-socio-demographique-par" 
     70,"pub","Sites de proximité","VilleMTP_MTP_SitesProx","Vous trouverez, ci-joint, les données vectorielles concernant la répartition spatiale des sites de proximité de la ville de Montpellier. Sites qui serviront à la distribution de proximité de biens auprès des citoyens dans le cas de déclenchement de plans d’urgence (ex : distribution de bouteilles d’eau potable dans le cadre du plan d’adduction d’eau potable).","Localisation","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","10.02.2012","Annuelle","2014-01-08","site de proximité ; urgence ; distribution ; risque ; secours ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Sites-de-proximite" 
     69,"pub","Point adresse","VilleMTP_MTP_PointAdresse","Cette donnée renseigne les coordonnées géographiques pour chaque numéro de rue dans la commune de Montpellier. Cette donnée est généralement connue sous le nom de Point Adresse, elle est composée de 36.019 adresses géolocalisées. 

Certaines adresses ont pour numéro le zero (0, Rue du Mas de L'Entarayre), ce sont des adresses fictives : Créées automatiquement dès qu’une nouvelle voie a été numérisée Crées pour un besoin (géoréférencement d’un patrimoine ou autre qui n’a pas de n&#176; de voirie …). 

En général ces n&#176; de voirie nuls sont au milieu du segment","Localisation","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","06.02.2012","Annuelle","2014-01-27","adresse ; point adresse ; géolocalisation ; numéro de rue ; rue ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Point-adresse" 
     68,"pub","Effectifs scolaires","VilleMTP_MTP_EffectifSco","Cette donnée renseigne les effectifs scolaires pour les écoles maternelles et primaires de la commune de Montpellier. En plus des informations classiques comme le nom et l’adresse, pour chaque établissement le fichier renseigne le nombre d’enfants maximum, le nombre de classes et enfin le nombre de classes supplémentaires planifiées. 

Définition de certains champs : 

NBENFMAX : nombre d’enfant maximum 

NBCLAS : nombre de classe 

NBCLASFUT : nombre futur de classe 

ZEP : zone d’éducation prioritaire (oui/non)","Education","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","31.01.2012","Annuelle","2013-03-06","éducation ; effectif scolaire ; école : école primaire ; école maternelle ; enfant ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Effectifs-scolaires" 
     67,"pub","Carte scolaire des écoles maternelles ","VilleMTP_MTP_CarteScoMat","Cette donnée renseigne les zones scolaires de la commune de Montpellier, c'est-à-dire la carte scolaire selon l’adresse de résidence, pour chaque rue est attachée l’école maternelle de référence. 

Définition de certains champs : 

NORUED : numéro de rue de début 

NORUEF : numéro de rue de fin 

PAIRIM : côté pair/impair 

CDETABM : Nom de l’établissement scolaire","Education","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","22.04.2013","Annuelle","2013-04-22","carte scolaire ; zone scolaire ; éducation ; école : école primaire ; école maternelle ; enfant ;  scolarisation ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Carte-scolaire-des-ecoles,67" 
